timestep,location
0,6
1,6
2,6
3,6
4,6
5,6
6,6
7,6
8,6
9,6
10,6
11,6
12,6
13,7
14,8
15,9
16,10
17,11
18,12
19,12
20,27
21,42
22,42
23,42
24,42
25,42
26,42
27,42
28,43
29,44
30,45
31,46
32,47
33,48
34,48
35,48
36,48
37,48
38,48
39,48
40,48
41,48
42,48
43,48
44,48
45,48
46,48
47,48
48,48
49,48
50,48
51,48
52,48
53,33
54,18
55,3
56,3
57,3
58,3
59,3
60,3
61,3
62,2
63,2
64,1
65,1
66,0
67,0
68,0
69,15
70,15
71,16
72,31
73,31
74,46
75,46
76,52
77,52
78,52
79,52
80,52
81,52
82,52
83,52
84,52
85,52
86,52
87,52
88,52
89,52
90,51
91,51
92,51
93,51
94,45
95,46
96,46
97,47
98,48
99,48
100,48
101,48
102,48
103,48
104,33
105,33
106,18
107,3
108,2
109,1
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,1
124,16
125,16
126,31
127,46
128,52
129,52
130,52
131,52
132,52
133,52
134,52
135,51
136,51
137,51
138,51
139,51
140,51
141,51
142,51
143,51
144,51
145,51
146,51
147,51
148,51
149,51
150,51
151,51
152,51
153,51
154,51
155,51
156,51
157,51
158,51
159,51
160,51
161,51
162,51
163,51
164,51
165,51
166,51
167,51
168,51
169,51
170,52
171,53
172,47
173,32
174,32
175,17
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
201,2
202,2
203,2
204,2
205,2
206,2
207,2
208,2
209,2
210,2
211,2
212,2
213,2
214,2
215,2
216,2
217,2
218,2
219,2
220,2
221,2
222,2
223,2
224,2
225,2
226,2
227,2
228,2
229,2
230,1
231,1
232,1
233,1
234,1
235,1
236,1
237,1
238,1
239,1
240,1
241,1
242,1
243,1
244,1
245,1
246,1
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,1
256,1
257,1
258,1
259,1
260,1
261,1
262,1
263,1
264,1
265,1
266,1
267,1
268,1
269,1
270,1
271,1
272,1
273,1
274,1
275,1
276,1
277,1
278,1
279,1
280,1
281,1
282,1
283,1
284,1
285,1
286,1
287,1
288,1
289,1
290,1
291,1
292,1
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,15
327,30
328,45
329,51
330,51
331,51
332,52
333,52
334,53
335,54
336,48
337,33
338,18
339,3
340,3
341,3
342,3
343,3
344,3
345,3
346,3
347,3
348,3
349,3
350,3
351,3
352,3
353,3
354,3
355,3
356,3
357,3
358,3
359,3
360,3
361,3
362,3
363,2
364,1
365,1
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,15
423,15
424,15
425,14
426,13
427,12
428,12
429,11
430,10
431,10
432,10
433,9
434,8
435,7
436,6
437,6
438,6
439,6
440,6
441,6
442,7
443,8
444,9
445,10
446,11
447,26
448,41
449,41
450,41
451,42
452,42
453,41
454,40
455,39
456,39
457,38
458,37
459,37
460,37
461,36
462,36
463,36
464,36
465,36
466,36
467,36
468,36
469,36
470,36
471,36
472,36
473,36
474,36
475,36
476,36
477,36
478,36
479,36
480,36
481,36
482,36
483,36
484,36
485,36
486,36
487,36
488,36
489,36
490,36
491,36
492,36
493,36
494,36
495,21
496,22
497,23
498,24
499,25
500,26
501,27
502,28
503,29
504,30
505,31
506,31
507,31
508,32
509,33
510,48
511,47
512,46
513,45
514,44
515,43
516,28
517,13
518,13
519,13
520,13
521,13
522,12
523,11
524,10
525,10
526,9
527,9
528,8
529,7
530,6
531,6
532,6
533,6
534,6
535,6
536,6
537,6
538,6
539,6
540,21
541,21
542,21
543,21
544,21
545,21
546,21
547,6
548,6
549,6
550,6
551,7
552,8
553,9
554,9
555,9
556,9
557,9
558,9
559,9
560,9
561,9
562,9
563,9
564,9
565,10
566,11
567,12
568,13
569,14
570,15
571,16
572,17
573,2
574,2
575,2
576,1
577,0
578,0
579,15
580,15
581,15
582,30
583,45
584,51
585,51
586,51
587,51
588,51
589,51
590,51
591,51
592,51
593,51
594,51
595,51
596,51
597,51
598,51
599,51
600,51
601,51
602,51
603,45
604,30
605,30
606,15
607,15
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,0
630,1
631,2
632,3
633,3
634,4
635,5
636,5
637,5
638,5
639,5
640,5
641,5
642,5
643,4
644,3
645,2
646,1
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,1
655,2
656,3
657,4
658,4
659,4
660,4
661,4
662,4
663,4
664,3
665,2
666,1
667,0
668,0
669,0
670,0
671,0
672,0
673,15
674,15
675,30
676,45
677,51
678,51
679,52
680,53
681,53
